mol_id,smiles,pred_lambda,pred_phi,dist_lambda,score_lambda,score_phi,combined_score
1206,CC1=C(C2=CC3=C(C(=C(N3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)C)CCC(=O)OC)C)CCC(=O)OC)C)CCC(=O)OC)CCC(=O)OC,662.0726,0.5887756,137.92743,0.38627768,0.5887756,0.22743087
1029,CCC1=C(C2=CC3=C(C(=C([NH]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)CC)CC)CC)CC)CC)CC)CC,647.9135,0.70428705,152.08649,0.31458062,0.70428705,0.22155505
1053,CCC1=C(C2=CC3=C(C(=C([NH]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)CC)CC)CC)CC)CC)CC)CC,647.9135,0.70428705,152.08649,0.31458062,0.70428705,0.22155505
1001,CCC1=C(C2=NC1=CC3=C(C4=C([C@@H](C(=C5[C@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)O)C4=N3)C(=O)OC)O)C)C,666.7835,0.53752553,133.21649,0.41175297,0.53752553,0.22132774
999,CCC1=C(C2=CC3=C(C(=C([NH]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)C)C=C)C)CCC(=O)OC)C)C=C)C,653.80225,0.64246136,146.19775,0.34345847,0.64246136,0.2206588
988,CC[C@@H]1[C@H](C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)N6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)C)C(=O)C)C,657.97736,0.5972877,142.02264,0.36475787,0.5972877,0.2178654
1074,CCC1=C(C2=CC3=C(C(=C([NH]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)C)CC)CC)C)C)CC)C,651.15424,0.6592349,148.84576,0.3303003,0.6592349,0.21774548
1097,C1=CC(=CC=C1C2=C3C=CC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=C(C=C7)S(=O)(=O)O)C8=CC=C(C=C8)S(=O)(=O)O)C=C4)C9=CC=C(C=C9)S(=O)(=O)O)[N-]3)S(=O)(=O)O.[Pd+2],633.8647,0.8600859,166.13531,0.25156668,0.8600859,0.21636896
1098,CC=1C(=C2NC1C=C1C(=C(C(=N1)C=C1C(=CC(N1)=CC=1C=C(C(N1)=C2)C)C)CC)C)CC,650.5537,0.65112376,149.44629,0.32735512,0.65112376,0.2131487
959,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],647.51685,0.6810901,152.48315,0.31268603,0.6810901,0.21296737
