t1,t2,n,accuracy,balanced_accuracy,f1_macro,kappa
0.14,0.9,129,0.6744186046511628,0.4525898078529657,0.4415813060179257,0.3074268183561294
0.14,0.92,129,0.689922480620155,0.4536019536019536,0.4462203935221818,0.3231011412829594
0.14,0.9400000000000001,129,0.689922480620155,0.4536019536019536,0.4462203935221818,0.3231011412829594
0.14,0.96,129,0.7131782945736435,0.45502645502645506,0.4529867973957928,0.3482179434657927
0.14,0.98,129,0.7286821705426356,0.4559189137502391,0.45737448369634937,0.3661378632598624
0.14,1.0,129,0.7364341085271318,0.45634920634920634,0.45953255766482953,0.37548056386159756
0.16,0.18,129,0.7209302325581395,0.47175771088814566,0.473093302361595,0.4158490566037736
0.16,0.2,129,0.7286821705426356,0.5570352961657309,0.5549161390231414,0.49172576832151305
0.16,0.22,129,0.7286821705426356,0.611296406591225,0.5889445743772507,0.5225253807106599
0.16,0.24,129,0.7286821705426356,0.6032974674279022,0.588124112609313,0.5251866652644863
0.16,0.26,129,0.689922480620155,0.5662525879917184,0.5630938887650592,0.47523644869317605
0.16,0.28,129,0.6821705426356589,0.5614216701173222,0.5591343854615017,0.4709941988397679
0.16,0.3,129,0.6744186046511628,0.5565907522429261,0.554712436013249,0.4610564010743061
0.16,0.32,129,0.6821705426356589,0.5979685370989719,0.592140921409214,0.4889855072463768
0.16,0.34,129,0.6821705426356589,0.5979685370989719,0.593421967160848,0.49585358879039176
0.16,0.36,129,0.6744186046511628,0.5928403319707667,0.5886945469950978,0.48586069462896175
0.16,0.38,129,0.6744186046511628,0.6027602974828375,0.5970994318322054,0.4892533936651584
0.16,0.4,129,0.6666666666666666,0.6062916954221301,0.5998317170257063,0.48241112251562945
0.16,0.42,129,0.627906976744186,0.5840406920235858,0.582092411360704,0.43652743652743653
0.16,0.44,129,0.627906976744186,0.6092053973013494,0.6038879625680199,0.44753747323340465
0.16,0.46,129,0.6124031007751938,0.5996353675014344,0.6004742547425473,0.42605445808862785
0.16,0.48,129,0.5813953488372093,0.5749440094767432,0.5766129710986551,0.38560592697124707
0.16,0.5,129,0.5813953488372093,0.5775954789900647,0.5794794227012038,0.38593088857545843
0.16,0.52,129,0.5658914728682171,0.5686185706166524,0.5710919220993452,0.3653136531365314
0.16,0.54,129,0.5426356589147286,0.5443046783930964,0.5505771354009836,0.32901348849510714
0.16,0.56,129,0.5426356589147286,0.5477869173521347,0.5530325884453152,0.3265197770108841
0.16,0.58,129,0.5426356589147286,0.5463497854802203,0.55225198737156,0.32244280245704615
0.16,0.6,129,0.5736434108527132,0.5726322885069094,0.5842044134727061,0.3583830710797613
0.16,0.62,129,0.6046511627906976,0.5987264471005794,0.6137332325982523,0.3901557285873193
0.16,0.64,129,0.5891472868217055,0.5726745718050066,0.5891081119247917,0.3585100394070182
0.16,0.66,129,0.5813953488372093,0.5591392182696531,0.5743485026044218,0.3432638823418498
0.16,0.68,129,0.5968992248062015,0.5666019347646277,0.5845921512650242,0.3576558460212582
0.16,0.7000000000000001,129,0.6046511627906976,0.5549689440993789,0.5737071558358603,0.3511834319526628
0.16,0.72,129,0.5968992248062015,0.5255272363818091,0.5389163681846609,0.31933028919330286
0.16,0.74,129,0.5968992248062015,0.5161405878981412,0.528975015777555,0.30902348578491967
0.16,0.76,129,0.6124031007751938,0.5258454106280194,0.543020372288665,0.3274244004171011
0.16,0.78,129,0.627906976744186,0.5347180480420312,0.5581238273921201,0.34295415959252973
0.16,0.8,129,0.6124031007751938,0.48962502875546354,0.4889663182346109,0.29982631350412514
0.16,0.8200000000000001,129,0.6124031007751938,0.458082497212932,0.431100133786148,0.2785234899328859
0.16,0.84,129,0.6201550387596899,0.45893719806763283,0.4338599989773482,0.28552051542895895
0.16,0.86,129,0.6511627906976745,0.462111801242236,0.4445608259763579,0.31504424778761064
0.16,0.88,129,0.6589147286821705,0.4628495611349255,0.4471544715447154,0.3228346456692912
0.16,0.9,129,0.6666666666666666,0.46356682769726243,0.44971667898497164,0.3307998552298227
0.16,0.92,129,0.6821705426356589,0.4649432040736388,0.4547490385083492,0.34727878563494996
0.16,0.9400000000000001,129,0.6821705426356589,0.4649432040736388,0.4547490385083492,0.34727878563494996
0.16,0.96,129,0.7054263565891473,0.46687370600414074,0.46207556193208993,0.37346625766871155
0.16,0.98,129,0.7209302325581395,0.46807925151348373,0.4668179239931934,0.3919874312647289
0.16,1.0,129,0.7286821705426356,0.4686594202898551,0.46914798627755067,0.40159045725646114
0.18,0.2,129,0.7441860465116279,0.49134428546193254,0.5029868578255675,0.5062630480167014
0.18,0.22,129,0.7364341085271318,0.5530128032948339,0.5419214980858816,0.5252219095042217
0.18,0.24,129,0.7364341085271318,0.5460239651416122,0.5426508967738354,0.5280826339573919
0.18,0.26,129,0.6976744186046512,0.5164345931609359,0.5255731047346032,0.47822028624766644
0.18,0.28,129,0.689922480620155,0.5116036752865397,0.5248638344226579,0.47464874770922416
0.18,0.3,129,0.6821705426356589,0.5067727574121436,0.5214365881032549,0.46478445658773526
0.18,0.32,129,0.689922480620155,0.5792860734037205,0.5731481481481482,0.4944150499706056
0.18,0.34,129,0.689922480620155,0.5792860734037205,0.5754969853574505,0.5020266357845975
0.18,0.36,129,0.6821705426356589,0.5741578682755154,0.5711198001520582,0.4921259842519685
0.18,0.38,129,0.6821705426356589,0.5898401027077498,0.5823605501438717,0.49590163934426235
0.18,0.4,129,0.6744186046511628,0.5980080921257391,0.5877639944866836,0.4895421141888072
0.18,0.42,129,0.6356589147286822,0.5781635058394943,0.5729624361203308,0.4448818897637795
0.18,0.44,129,0.6356589147286822,0.6142551273382916,0.6004357298474946,0.4576923076923076
0.18,0.46,129,0.6201550387596899,0.6046659404502542,0.599074074074074,0.437232905982906
0.18,0.48,129,0.5891472868217055,0.5799745824255629,0.5752267141283159,0.3977272727272727
0.18,0.5,129,0.5891472868217055,0.5837563201381181,0.5789173789173789,0.39846911842336796
0.18,0.52,129,0.5736434108527132,0.5766158315177923,0.5719576719576719,0.3792650918635171
0.18,0.54,129,0.5503875968992248,0.550321277936462,0.5514119483468142,0.3437993334502719
0.18,0.56,129,0.5503875968992248,0.5572961068485366,0.5560789340169296,0.34333859926277
0.18,0.58,129,0.5503875968992248,0.5567439096850862,0.5561996779388084,0.3403279844824545
0.18,0.6,129,0.5813953488372093,0.5842793257653939,0.5898148148148148,0.37714592274678116
0.18,0.62,129,0.6046511627906976,0.6030897207367796,0.6150238012306978,0.39818880351262353
0.18,0.64,129,0.5891472868217055,0.5780946722123192,0.5910305530995187,0.3686980609418282
0.18,0.66,129,0.5813953488372093,0.5653000594177064,0.5765595126939665,0.35464146748193437
0.18,0.68,129,0.5968992248062015,0.5738938906608171,0.5877145438121048,0.3699041893668984
0.18,0.7000000000000001,129,0.6046511627906976,0.5633520074696545,0.5778377567851252,0.3656961048978017
0.18,0.72,129,0.5968992248062015,0.5336934270563571,0.5434343434343435,0.336235899465664
0.18,0.74,129,0.5968992248062015,0.5244190268700072,0.5336553945249597,0.32731648616125153
0.18,0.76,129,0.6124031007751938,0.5347335245033454,0.5481481481481482,0.3459744473737578
0.18,0.78,129,0.627906976744186,0.5437613641948008,0.5636772200152481,0.36178107606679044
0.18,0.8,129,0.6124031007751938,0.49873788595898133,0.4945989576126562,0.3216238956668068
0.18,0.8200000000000001,129,0.6124031007751938,0.46732026143790845,0.43703703703703706,0.30285343709468227
0.18,0.84,129,0.6201550387596899,0.4682310082502947,0.4399803777287221,0.3100851342501638
0.18,0.86,129,0.6511627906976745,0.4715937657114127,0.4513739545997611,0.3404907975460123
0.18,0.88,129,0.6589147286821705,0.47237076648841353,0.45413105413105415,0.3484848484848485
0.18,0.9,129,0.6666666666666666,0.4731245732123695,0.45685303137532435,0.3566457898399443
0.18,0.92,129,0.6821705426356589,0.4745666382495027,0.46219426974143957,0.37348969438521673
0.18,0.9400000000000001,129,0.6821705426356589,0.4745666382495027,0.46219426974143957,0.37348969438521673
0.18,0.96,129,0.7054263565891473,0.47657952069716775,0.4699588477366255,0.4001468428781204
0.18,0.98,129,0.7209302325581395,0.477830771948419,0.47497741644083113,0.41891891891891897
0.18,1.0,129,0.7286821705426356,0.47843137254901963,0.4774410774410775,0.4286256643887624
0.2,0.22,129,0.8217054263565892,0.5452885014528851,0.5621758212528262,0.6575484764542936
0.2,0.24,129,0.8217054263565892,0.5494107744107745,0.5642227429974334,0.6600985221674878
0.2,0.26,129,0.7829457364341085,0.5383399209486166,0.5531419524574516,0.6037735849056602
0.2,0.28,129,0.7751937984496124,0.5335090030742204,0.5545878545592995,0.5980876665234207
0.2,0.3,129,0.7674418604651163,0.5286780851998243,0.5517919213712094,0.587067861715749
0.2,0.32,129,0.7751937984496124,0.6467754467754468,0.6311129090255304,0.6160714285714286
0.2,0.34,129,0.7751937984496124,0.6467754467754468,0.630705501618123,0.6225786924939467
0.2,0.36,129,0.7674418604651163,0.6416472416472416,0.6255872220482305,0.6117576243980738
0.2,0.38,129,0.7674418604651163,0.6630681818181818,0.6412622163059852,0.6152699075454817
0.2,0.4,129,0.7596899224806202,0.6751322751322751,0.6492812874880265,0.6078642871151206
0.2,0.42,129,0.7209302325581395,0.6536971225495816,0.6325575354701568,0.5597269624573379
0.2,0.44,129,0.7209302325581395,0.6981974921630094,0.6656681357283708,0.5722575297043382
0.2,0.46,129,0.7054263565891473,0.6830527497194163,0.6648542775126615,0.5524513831826896
0.2,0.48,129,0.6744186046511628,0.658361391694725,0.6387331068631196,0.5114077013256381
0.2,0.5,129,0.6744186046511628,0.6623812246453756,0.6431499460625675,0.5125944584382871
0.2,0.52,129,0.6589147286821705,0.6554186364928053,0.636375968866055,0.4938469769930445
0.2,0.54,129,0.6356589147286822,0.6253555967841682,0.6144990729672498,0.45904710920770875
0.2,0.56,129,0.6356589147286822,0.6340956145303971,0.6207569550093692,0.46092291277674047
0.2,0.58,129,0.6356589147286822,0.6333333333333333,0.6213995809350537,0.4596738258622226
0.2,0.6,129,0.6666666666666666,0.6602495543672015,0.6568556847683061,0.5004052958659823
0.2,0.62,129,0.689922480620155,0.6764260249554367,0.6830756876591231,0.5268225584594222
0.2,0.64,129,0.6744186046511628,0.6520325203252032,0.6583271097834204,0.4998153618906943
0.2,0.66,129,0.6666666666666666,0.639960581423996,0.6435007782193295,0.4867690599555884
0.2,0.68,129,0.6821705426356589,0.6488349360067289,0.6552711581837795,0.5050533408197642
0.2,0.7000000000000001,129,0.689922480620155,0.6382364012798795,0.6454891273491171,0.5064562410329986
0.2,0.72,129,0.6821705426356589,0.6073964131106988,0.6106280053439054,0.48268779342723
0.2,0.74,129,0.6821705426356589,0.5979292929292929,0.6004832793959007,0.4766993173048383
0.2,0.76,129,0.6976744186046512,0.6085303159471959,0.6153909159413326,0.4974025974025974
0.2,0.78,129,0.7131782945736435,0.6171581039505568,0.6313033946811323,0.5163153627888124
0.2,0.8,129,0.6976744186046512,0.5719416386083053,0.561567201321928,0.4810727178958225
0.2,0.8200000000000001,129,0.6976744186046512,0.5401515151515152,0.5038149906692179,0.4684627575277338
0.2,0.84,129,0.7054263565891473,0.540882509303562,0.5069180620045964,0.4776214833759591
0.2,0.86,129,0.7364341085271318,0.5435668156979633,0.518893295045353,0.5158940397350993
0.2,0.88,129,0.7441860465116279,0.5441837732160313,0.5217824246950461,0.5258937520882059
0.2,0.9,129,0.751937984496124,0.5447811447811448,0.5246314275440489,0.5360755225893459
0.2,0.92,129,0.7674418604651163,0.5459207459207459,0.5302123509331914,0.5570054945054945
0.2,0.9400000000000001,129,0.7674418604651163,0.5459207459207459,0.5302123509331914,0.5570054945054945
0.2,0.96,129,0.7906976744186046,0.5475044563279857,0.5383028170543646,0.589897562698693
0.2,0.98,129,0.8062015503875969,0.5484848484848485,0.543517863649028,0.6128916096507022
0.2,1.0,129,0.813953488372093,0.5489543320529237,0.5460739226707546,0.6247272727272727
0.22,0.24,129,0.875968992248062,0.5866402116402116,0.5845648604269295,0.7497878530730997
0.22,0.26,129,0.8372093023255814,0.5755693581780538,0.5734840698869476,0.6872907768671361
0.22,0.28,129,0.8294573643410853,0.5707384403036576,0.5749299719887956,0.6796116504854369
0.22,0.3,129,0.8217054263565892,0.5659075224292615,0.5721340388007055,0.6674885128320072
0.22,0.32,129,0.813953488372093,0.6145604395604396,0.6144179894179894,0.6681672025723473
0.22,0.34,129,0.813953488372093,0.6145604395604396,0.6161269841269842,0.6741395642563941
0.22,0.36,129,0.8062015503875969,0.6094322344322344,0.6117162407484988,0.662586315128688
0.22,0.38,129,0.8062015503875969,0.6410383597883598,0.636351808482956,0.6660799337336922
0.22,0.4,129,0.7984496124031008,0.6608465608465608,0.651104886399004,0.6579993881921077
0.22,0.42,129,0.7596899224806202,0.648191517043976,0.6381810381810381,0.6071323312702623
0.22,0.44,129,0.7596899224806202,0.704871373836891,0.6814362108479756,0.6197946377638334
0.22,0.46,129,0.7441860465116279,0.6957207834400817,0.6829365079365078,0.600206611570248
0.22,0.48,129,0.7131782945736435,0.6710294254153903,0.6555478874319454,0.5575639599555061
0.22,0.5,129,0.7131782945736435,0.6765947888589398,0.6611111111111111,0.5590354767184036
0.22,0.52,129,0.6976744186046512,0.6722264663441134,0.6556579621095749,0.5402120270517272
0.22,0.54,129,0.6744186046511628,0.643140589569161,0.6330393885949441,0.505341002465078
0.22,0.56,129,0.6744186046511628,0.6550111187792348,0.6418786692759295,0.5083930677796933
0.22,0.58,129,0.6744186046511628,0.6556202418271383,0.6434531651922956,0.508035957504767
0.22,0.6,129,0.7054263565891473,0.6847041847041847,0.6810394889663183,0.5514275256222547
0.22,0.62,129,0.7286821705426356,0.7027580262874379,0.7086505448574414,0.5810911115234738
0.22,0.64,129,0.7131782945736435,0.6788961038961038,0.6836957368872262,0.5546743795484232
0.22,0.66,129,0.7054263565891473,0.6670274170274171,0.6687706010239148,0.5417406749555951
0.22,0.68,129,0.7209302325581395,0.6766513056835638,0.6813138456702813,0.5615972812234495
0.22,0.7000000000000001,129,0.7286821705426356,0.6669312169312169,0.6720040842847861,0.5654475457170356
0.22,0.72,129,0.7209302325581395,0.636547619047619,0.6370149025016282,0.5440353460972017
0.22,0.74,129,0.7209302325581395,0.6272675736961452,0.6267104542966612,0.5391942845802739
0.22,0.76,129,0.7364341085271318,0.6381780538302277,0.6420500403551251,0.5609609609609609
0.22,0.78,129,0.751937984496124,0.6471306471306472,0.6583638583638584,0.5815085158150851
0.22,0.8,129,0.7364341085271318,0.6020664869721474,0.588255830191314,0.5479282622139765
0.22,0.8200000000000001,129,0.7364341085271318,0.5705627705627706,0.5305059523809524,0.5378292939936775
0.22,0.84,129,0.7441860465116279,0.5714285714285714,0.5337763012181617,0.547945205479452
0.22,0.86,129,0.7751937984496124,0.5746031746031747,0.5463659147869674,0.590027397260274
0.22,0.88,129,0.7829457364341085,0.5753317720530835,0.5493958777540867,0.6009721608484313
0.22,0.9,129,0.7906976744186046,0.576036866359447,0.5523809523809523,0.6120948880721684
0.22,0.92,129,0.8062015503875969,0.5773809523809524,0.5582203684393465,0.6348918827125551
0.22,0.9400000000000001,129,0.8062015503875969,0.5773809523809524,0.5582203684393465,0.6348918827125551
0.22,0.96,129,0.8294573643410853,0.5792466240227434,0.5666666666666667,0.6705363361968888
0.22,0.98,129,0.8449612403100775,0.5804002760524499,0.5720992622401072,0.6953235710911667
0.22,1.0,129,0.8527131782945736,0.580952380952381,0.5747585747585747,0.7080405002977963
0.24,0.26,129,0.8449612403100775,0.5764047800661073,0.5768553298953757,0.7003484320557491
0.24,0.28,129,0.8372093023255814,0.5715738621917111,0.5783012319972237,0.6924386920980926
0.24,0.3,129,0.8294573643410853,0.566742944317315,0.5755052988091336,0.6801893171061528
0.24,0.32,129,0.8217054263565892,0.6213482424008739,0.6199678986638903,0.6804179233089186
0.24,0.34,129,0.8217054263565892,0.6213482424008739,0.6210855457227139,0.6862973144427997
0.24,0.36,129,0.813953488372093,0.6162200372726688,0.6165305021999284,0.6746532156368221
0.24,0.38,129,0.813953488372093,0.6511330409356725,0.6421385274285822,0.67807008422585
0.24,0.4,129,0.8062015503875969,0.6727930938457254,0.657325149256435,0.6698402948402948
0.24,0.42,129,0.7674418604651163,0.6591279490330396,0.6437931945480098,0.6185688941454761
0.24,0.44,129,0.7674418604651163,0.7184052084233573,0.6876263573962205,0.6311123820417501
0.24,0.46,129,0.751937984496124,0.7063027940220922,0.6890288563803102,0.6114092064388591
0.24,0.48,129,0.7209302325581395,0.6816114359974009,0.6612485208389293,0.5686820841460016
0.24,0.5,129,0.7209302325581395,0.6870793335540109,0.6668633235004916,0.5701592002961866
0.24,0.52,129,0.7054263565891473,0.6824413976116762,0.6613207786136844,0.5513454146073586
0.24,0.54,129,0.6821705426356589,0.6518262530031081,0.6384939819367056,0.5164563905650027
0.24,0.56,129,0.6821705426356589,0.6639187154061296,0.6474061951392537,0.5196621560257924
0.24,0.58,129,0.6821705426356589,0.6642553353079669,0.648988927365226,0.5194002726033622
0.24,0.6,129,0.7131782945736435,0.6927997076023392,0.6867192905786809,0.5629521106125812
0.24,0.62,129,0.7364341085271318,0.7096663226694186,0.7143729020445528,0.5927954693157553
0.24,0.64,129,0.7209302325581395,0.6859281069807386,0.6892785426899044,0.5666293393057111
0.24,0.66,129,0.7131782945736435,0.6742730953257269,0.674289627355367,0.5538418395961862
0.24,0.68,129,0.7286821705426356,0.6838746485936845,0.6868633235004916,0.5738958097395244
0.24,0.7000000000000001,129,0.7364341085271318,0.6739955950482267,0.6775098775803955,0.5781475425603539
0.24,0.72,129,0.7286821705426356,0.6431454522831902,0.6424405240776921,0.5570924072984108
0.24,0.74,129,0.7286821705426356,0.6337719298245614,0.6320807148048394,0.552482902170681
0.24,0.76,129,0.7441860465116279,0.6447277614325669,0.6474494040865723,0.5743851229754049
0.24,0.78,129,0.7596899224806202,0.6534964863138238,0.663789273367618,0.595078979343864
0.24,0.8,129,0.7441860465116279,0.608344579397211,0.5935940453531647,0.561901821549861
0.24,0.8200000000000001,129,0.7441860465116279,0.5766731643924626,0.5358047058277008,0.552224676554118
0.24,0.84,129,0.751937984496124,0.57745879851143,0.5390855457227138,0.562433750264999
0.24,0.86,129,0.7829457364341085,0.5803350183368025,0.5517118083489765,0.6049004594180705
0.24,0.88,129,0.7906976744186046,0.5809941520467836,0.5547497061237164,0.615944426066821
0.24,0.9,129,0.7984496124031008,0.581631674815454,0.5577422621406244,0.6271676300578035
0.24,0.92,129,0.813953488372093,0.5828460038986355,0.5635953496442825,0.6501694915254237
0.24,0.9400000000000001,129,0.813953488372093,0.5828460038986355,0.5635953496442825,0.6501694915254237
0.24,0.96,129,0.8372093023255814,0.5845295055821372,0.5720591668258314,0.6861313868613138
0.24,0.98,129,0.8527131782945736,0.5855693154454764,0.5775016213728321,0.7111373011196228
0.24,1.0,129,0.8604651162790697,0.5860666158148996,0.5801653579292866,0.723965763195435
0.26,0.28,129,0.8449612403100775,0.8442028985507246,0.5693277310924371,0.6956829440905874
0.26,0.3,129,0.8372093023255814,0.8369565217391304,0.5665317979043469,0.683046683046683
0.26,0.32,129,0.8217054263565892,0.5649572649572651,0.5717787114845939,0.6695255067943864
0.26,0.34,129,0.8217054263565892,0.5649572649572651,0.5787787114845938,0.676127060364589
0.26,0.36,129,0.813953488372093,0.5598290598290598,0.5758109695491099,0.664281067013663
0.26,0.38,129,0.813953488372093,0.6256944444444444,0.6144096983055517,0.668131632543681
0.26,0.4,129,0.7984496124031008,0.6084656084656085,0.6047619047619047,0.6465380967435979
0.26,0.42,129,0.7596899224806202,0.6124772313296903,0.6040073687132511,0.5956930542917804
0.26,0.44,129,0.7596899224806202,0.7009752699407872,0.6627299568476038,0.6103478515054077
